packet_count,X,Y,Z
17654,-0.4130859375,-0.0869140625,0.9189453125
17655,-0.4130859375,-0.0869140625,0.9189453125
17656,-0.4130859375,-0.0869140625,0.9189453125
17657,-0.4130859375,-0.0869140625,0.9189453125
17658,-0.4130859375,-0.0869140625,0.9189453125
17659,-0.4130859375,-0.0869140625,0.9189453125
17660,-0.4130859375,-0.0869140625,0.9189453125
17661,-0.4130859375,-0.0869140625,0.9189453125
17662,-0.4130859375,-0.0869140625,0.9189453125
17663,-0.4130859375,-0.0869140625,0.9189453125
17664,-0.4130859375,-0.0869140625,0.9189453125
17665,-0.4130859375,-0.0869140625,0.9189453125
17666,-0.4130859375,-0.0869140625,0.9189453125
17667,-0.4130859375,-0.0869140625,0.9189453125
17668,-0.4130859375,-0.0869140625,0.9189453125
17669,-0.4130859375,-0.0869140625,0.9189453125
17670,-0.4130859375,-0.0869140625,0.9189453125
17671,-0.4130859375,-0.0869140625,0.9189453125
17672,-0.4130859375,-0.0869140625,0.9189453125
17673,-0.4130859375,-0.0869140625,0.9189453125
17674,-0.4130859375,-0.0869140625,0.9189453125
17675,-0.4130859375,-0.0869140625,0.9189453125
17676,-0.4130859375,-0.0869140625,0.9189453125
17677,-0.4130859375,-0.0869140625,0.9189453125
17678,-0.4130859375,-0.0869140625,0.9189453125
17679,-0.4130859375,-0.0869140625,0.9189453125
17680,-0.4130859375,-0.0869140625,0.9189453125
17681,-0.4130859375,-0.0869140625,0.9189453125
17682,-0.4130859375,-0.0869140625,0.9189453125
17683,-0.4130859375,-0.0869140625,0.9189453125
17684,-0.4130859375,-0.0869140625,0.9189453125
17685,-0.4130859375,-0.0869140625,0.9189453125
17686,-0.4130859375,-0.0869140625,0.9189453125
17687,-0.4130859375,-0.0869140625,0.9189453125
17688,-0.4130859375,-0.0869140625,0.9189453125
17689,-0.4130859375,-0.0869140625,0.91796875
17690,-0.4130859375,-0.0869140625,0.91796875
17691,-0.4130859375,-0.0869140625,0.91796875
17692,-0.4130859375,-0.0869140625,0.91796875
17693,-0.4130859375,-0.0869140625,0.91796875
17694,-0.4130859375,-0.0869140625,0.9189453125
17695,-0.4130859375,-0.0869140625,0.9189453125
17696,-0.4130859375,-0.0869140625,0.9189453125
17697,-0.4130859375,-0.0869140625,0.9189453125
17698,-0.4130859375,-0.0869140625,0.9189453125
17699,-0.4130859375,-0.0869140625,0.9189453125
17700,-0.4130859375,-0.0869140625,0.9189453125
17701,-0.4130859375,-0.0869140625,0.9189453125
17702,-0.4130859375,-0.0869140625,0.9189453125
17703,-0.4130859375,-0.0869140625,0.9189453125
17704,-0.4130859375,-0.0869140625,0.9189453125
17705,-0.4130859375,-0.0869140625,0.9189453125
17706,-0.4130859375,-0.0869140625,0.9189453125
17707,-0.4130859375,-0.0869140625,0.91796875
17708,-0.4130859375,-0.0869140625,0.91796875
17709,-0.4130859375,-0.0869140625,0.91796875
17710,-0.4130859375,-0.0869140625,0.91796875
17711,-0.4130859375,-0.0869140625,0.9189453125
17712,-0.4130859375,-0.0869140625,0.9189453125
17713,-0.4130859375,-0.0869140625,0.9189453125
17714,-0.4130859375,-0.0869140625,0.9189453125
17715,-0.4130859375,-0.0869140625,0.9189453125
17716,-0.4130859375,-0.0869140625,0.9189453125
17717,-0.4130859375,-0.0869140625,0.9189453125
17718,-0.4130859375,-0.087890625,0.9189453125
17719,-0.4140625,-0.087890625,0.9189453125
17720,-0.4140625,-0.087890625,0.9189453125
17721,-0.4140625,-0.087890625,0.91796875
17722,-0.4140625,-0.087890625,0.91796875
17723,-0.4140625,-0.087890625,0.91796875
17724,-0.4140625,-0.087890625,0.91796875
17725,-0.4140625,-0.087890625,0.91796875
17726,-0.4140625,-0.0869140625,0.91796875
17727,-0.4140625,-0.0869140625,0.91796875
17728,-0.4140625,-0.0869140625,0.91796875
17729,-0.4140625,-0.0869140625,0.91796875
17730,-0.4140625,-0.0869140625,0.91796875
17731,-0.4140625,-0.0869140625,0.91796875
17732,-0.4140625,-0.0869140625,0.91796875
17733,-0.4140625,-0.0869140625,0.91796875
17734,-0.4140625,-0.0869140625,0.9189453125
17735,-0.4140625,-0.0869140625,0.9189453125
17736,-0.4140625,-0.0869140625,0.9189453125
17737,-0.4140625,-0.0869140625,0.9189453125
17738,-0.4140625,-0.0869140625,0.9189453125
17739,-0.4140625,-0.0869140625,0.9189453125
17740,-0.4140625,-0.0869140625,0.9189453125
17741,-0.4140625,-0.0869140625,0.9189453125
17742,-0.4140625,-0.0869140625,0.9189453125
17743,-0.4140625,-0.0869140625,0.9189453125
17744,-0.4140625,-0.0869140625,0.9189453125
17745,-0.4140625,-0.0869140625,0.9189453125
17746,-0.4140625,-0.0869140625,0.9189453125
17747,-0.4140625,-0.0869140625,0.9189453125
17748,-0.4140625,-0.0869140625,0.9189453125
17749,-0.4140625,-0.0869140625,0.9189453125
17750,-0.4140625,-0.0869140625,0.9189453125
17751,-0.4140625,-0.0869140625,0.9189453125
17752,-0.4140625,-0.0869140625,0.9189453125
17753,-0.4140625,-0.0869140625,0.9189453125
17754,-0.4140625,-0.0869140625,0.9189453125
17755,-0.4140625,-0.0869140625,0.9189453125
17756,-0.4140625,-0.0869140625,0.9189453125
17757,-0.4140625,-0.0869140625,0.9189453125
17758,-0.4140625,-0.0869140625,0.9189453125
17759,-0.4140625,-0.0869140625,0.9189453125
17760,-0.4140625,-0.0869140625,0.9189453125
17761,-0.4140625,-0.0869140625,0.9189453125
17762,-0.4140625,-0.0869140625,0.9189453125
17763,-0.4140625,-0.0869140625,0.9189453125
17764,-0.4140625,-0.0869140625,0.9189453125
17765,-0.4140625,-0.0869140625,0.9189453125
17766,-0.4140625,-0.0869140625,0.9189453125
17767,-0.4140625,-0.0869140625,0.9189453125
17768,-0.4140625,-0.0869140625,0.9189453125
17769,-0.4140625,-0.0869140625,0.9189453125
17770,-0.4140625,-0.0869140625,0.9189453125
17771,-0.4140625,-0.0869140625,0.9189453125
17772,-0.4150390625,-0.0869140625,0.9189453125
17773,-0.4150390625,-0.0859375,0.9189453125
17774,-0.4140625,-0.0859375,0.9189453125
17775,-0.4140625,-0.0859375,0.9189453125
17776,-0.4140625,-0.0859375,0.9189453125
17777,-0.4140625,-0.0869140625,0.9189453125
17778,-0.4140625,-0.0869140625,0.9189453125
17779,-0.4140625,-0.0869140625,0.9189453125
17780,-0.4140625,-0.0869140625,0.9189453125
17781,-0.4140625,-0.0869140625,0.9189453125
17782,-0.4140625,-0.0859375,0.9189453125
17783,-0.4140625,-0.0869140625,0.9189453125
17784,-0.4140625,-0.0869140625,0.9189453125
17785,-0.4140625,-0.0869140625,0.9189453125
17786,-0.4140625,-0.0869140625,0.9189453125
17787,-0.4140625,-0.0869140625,0.9189453125
17788,-0.4140625,-0.0869140625,0.9189453125
17789,-0.4140625,-0.0869140625,0.9189453125
17790,-0.4140625,-0.0869140625,0.9189453125
17791,-0.4140625,-0.0869140625,0.9189453125
17792,-0.4140625,-0.0869140625,0.9189453125
17793,-0.4140625,-0.0869140625,0.9189453125
17794,-0.4140625,-0.0869140625,0.9189453125
17795,-0.4140625,-0.0869140625,0.9189453125
17796,-0.4140625,-0.0869140625,0.91796875
17797,-0.4140625,-0.0869140625,0.9189453125
17798,-0.4140625,-0.0869140625,0.9189453125
17799,-0.4130859375,-0.0869140625,0.91796875
17800,-0.4130859375,-0.0869140625,0.91796875
17801,-0.4130859375,-0.0869140625,0.91796875
17802,-0.4130859375,-0.0869140625,0.91796875
17803,-0.4130859375,-0.0869140625,0.91796875
17804,-0.4140625,-0.0869140625,0.9189453125
17805,-0.4130859375,-0.0869140625,0.9189453125
17806,-0.4130859375,-0.0869140625,0.9189453125
17807,-0.4130859375,-0.0869140625,0.9189453125
17808,-0.4130859375,-0.0869140625,0.9189453125
17809,-0.4130859375,-0.0869140625,0.9189453125
17810,-0.4130859375,-0.0869140625,0.9189453125
17811,-0.4130859375,-0.0869140625,0.9189453125
17812,-0.4130859375,-0.0869140625,0.9189453125
17813,-0.4130859375,-0.0869140625,0.9189453125
17814,-0.4130859375,-0.0869140625,0.9189453125
17815,-0.4130859375,-0.0869140625,0.9189453125
17816,-0.4130859375,-0.0869140625,0.9189453125
17817,-0.4130859375,-0.0869140625,0.9189453125
17818,-0.4130859375,-0.0869140625,0.9189453125
17819,-0.4130859375,-0.0869140625,0.9189453125
17820,-0.4130859375,-0.0869140625,0.9189453125
17821,-0.4130859375,-0.0869140625,0.9189453125
17822,-0.4130859375,-0.0869140625,0.9189453125
17823,-0.4140625,-0.0869140625,0.91796875
17824,-0.4140625,-0.0869140625,0.91796875
17825,-0.4130859375,-0.0869140625,0.91796875
17826,-0.4140625,-0.0869140625,0.91796875
17827,-0.4140625,-0.0869140625,0.91796875
17828,-0.4130859375,-0.0869140625,0.91796875
17829,-0.4130859375,-0.0869140625,0.91796875
17830,-0.4130859375,-0.0869140625,0.91796875
17831,-0.4130859375,-0.0869140625,0.91796875
17832,-0.4130859375,-0.0869140625,0.91796875
17833,-0.4130859375,-0.0869140625,0.91796875
17834,-0.4130859375,-0.0869140625,0.91796875
17835,-0.4130859375,-0.0869140625,0.91796875
17836,-0.4140625,-0.0869140625,0.91796875
17837,-0.4140625,-0.0869140625,0.91796875
17838,-0.4140625,-0.0869140625,0.91796875
17839,-0.4140625,-0.0869140625,0.91796875
17840,-0.4140625,-0.0869140625,0.91796875
17841,-0.4140625,-0.0869140625,0.91796875
17842,-0.4140625,-0.0869140625,0.91796875
17843,-0.4140625,-0.0869140625,0.91796875
17844,-0.4140625,-0.0869140625,0.91796875
17845,-0.4140625,-0.0869140625,0.91796875
17846,-0.4140625,-0.0869140625,0.91796875
17847,-0.4140625,-0.087890625,0.91796875
17848,-0.4140625,-0.087890625,0.91796875
17849,-0.4140625,-0.087890625,0.91796875
17850,-0.4140625,-0.087890625,0.91796875
17851,-0.4140625,-0.087890625,0.91796875
17852,-0.4140625,-0.087890625,0.91796875
17853,-0.4140625,-0.087890625,0.91796875
17854,-0.4140625,-0.087890625,0.91796875
17855,-0.4140625,-0.087890625,0.91796875
17856,-0.4140625,-0.087890625,0.91796875
17857,-0.4140625,-0.087890625,0.91796875
17858,-0.4140625,-0.087890625,0.91796875
17859,-0.4140625,-0.087890625,0.91796875
17860,-0.4140625,-0.087890625,0.91796875
17861,-0.4140625,-0.087890625,0.91796875
17862,-0.4140625,-0.087890625,0.9169921875
17863,-0.4140625,-0.087890625,0.91796875
17864,-0.4140625,-0.087890625,0.91796875
17865,-0.4140625,-0.087890625,0.91796875
17866,-0.4140625,-0.087890625,0.91796875
17867,-0.4140625,-0.087890625,0.91796875
17868,-0.4140625,-0.087890625,0.91796875
17869,-0.4140625,-0.087890625,0.91796875
17870,-0.4140625,-0.087890625,0.91796875
17871,-0.4140625,-0.087890625,0.91796875
17872,-0.4150390625,-0.087890625,0.91796875
17873,-0.4150390625,-0.087890625,0.91796875
17874,-0.4150390625,-0.087890625,0.91796875
17875,-0.4140625,-0.087890625,0.91796875
17876,-0.4140625,-0.087890625,0.91796875
17877,-0.4140625,-0.087890625,0.91796875
17878,-0.4140625,-0.087890625,0.91796875
17879,-0.4140625,-0.087890625,0.91796875
17880,-0.4140625,-0.087890625,0.91796875
17881,-0.4140625,-0.087890625,0.91796875
17882,-0.4140625,-0.087890625,0.91796875
17883,-0.4140625,-0.087890625,0.91796875
17884,-0.4140625,-0.087890625,0.91796875
17885,-0.4140625,-0.087890625,0.91796875
17886,-0.4140625,-0.087890625,0.91796875
17887,-0.4140625,-0.087890625,0.91796875
17888,-0.4140625,-0.087890625,0.91796875
17889,-0.4140625,-0.087890625,0.91796875
17890,-0.4140625,-0.087890625,0.91796875
17891,-0.4140625,-0.087890625,0.91796875
17892,-0.4140625,-0.087890625,0.91796875
17893,-0.4140625,-0.087890625,0.91796875
17894,-0.4140625,-0.087890625,0.9189453125
17895,-0.4140625,-0.087890625,0.91796875
17896,-0.4140625,-0.087890625,0.91796875
17897,-0.4140625,-0.087890625,0.91796875
17898,-0.4140625,-0.087890625,0.91796875
17899,-0.4140625,-0.087890625,0.91796875
17900,-0.4140625,-0.087890625,0.91796875
17901,-0.4140625,-0.087890625,0.91796875
17902,-0.4140625,-0.087890625,0.91796875
17903,-0.4140625,-0.087890625,0.91796875
17904,-0.4140625,-0.087890625,0.91796875
17905,-0.4140625,-0.087890625,0.91796875
17906,-0.4140625,-0.087890625,0.91796875
17907,-0.4140625,-0.087890625,0.91796875
17908,-0.4140625,-0.087890625,0.91796875
17909,-0.4140625,-0.087890625,0.91796875
17910,-0.4140625,-0.087890625,0.91796875
17911,-0.4140625,-0.087890625,0.91796875
17912,-0.4140625,-0.0869140625,0.91796875
17913,-0.4140625,-0.0869140625,0.91796875
17914,-0.4140625,-0.0869140625,0.91796875
17915,-0.4140625,-0.0869140625,0.91796875
17916,-0.4150390625,-0.0869140625,0.91796875
17917,-0.4150390625,-0.0869140625,0.91796875
17918,-0.4150390625,-0.0869140625,0.91796875
17919,-0.4150390625,-0.0869140625,0.91796875
17920,-0.4150390625,-0.0869140625,0.91796875
17921,-0.4150390625,-0.0869140625,0.9189453125
17922,-0.4150390625,-0.0869140625,0.9189453125
17923,-0.4150390625,-0.0869140625,0.9189453125
17924,-0.4150390625,-0.0869140625,0.9189453125
17925,-0.4150390625,-0.0869140625,0.9189453125
17926,-0.4150390625,-0.0859375,0.9189453125
17927,-0.4150390625,-0.0859375,0.9189453125
17928,-0.4150390625,-0.0869140625,0.9189453125
17929,-0.4150390625,-0.0869140625,0.9189453125
17930,-0.4150390625,-0.0869140625,0.9189453125
17931,-0.4150390625,-0.0869140625,0.9189453125
17932,-0.4150390625,-0.0859375,0.9189453125
17933,-0.4150390625,-0.0859375,0.9189453125
17934,-0.4150390625,-0.0869140625,0.9189453125
17935,-0.4150390625,-0.0859375,0.9189453125
17936,-0.4150390625,-0.0859375,0.9189453125
17937,-0.4150390625,-0.0859375,0.9189453125
17938,-0.416015625,-0.0859375,0.9189453125
17939,-0.416015625,-0.0859375,0.9189453125
17940,-0.416015625,-0.0859375,0.9189453125
17941,-0.416015625,-0.0859375,0.9189453125
17942,-0.416015625,-0.0859375,0.9189453125
17943,-0.416015625,-0.0859375,0.9189453125
17944,-0.416015625,-0.0859375,0.9189453125
17945,-0.416015625,-0.0859375,0.9189453125
17946,-0.416015625,-0.0859375,0.9189453125
17947,-0.416015625,-0.0859375,0.9189453125
17948,-0.416015625,-0.0859375,0.9189453125
17949,-0.4150390625,-0.0859375,0.9189453125
17950,-0.4150390625,-0.0859375,0.9189453125
17951,-0.4150390625,-0.0859375,0.9189453125
17952,-0.4150390625,-0.0859375,0.9189453125
17953,-0.4150390625,-0.0859375,0.9189453125
17954,-0.4150390625,-0.0859375,0.9189453125
17955,-0.416015625,-0.0859375,0.9189453125
17956,-0.4150390625,-0.0859375,0.9189453125
17957,-0.416015625,-0.0859375,0.9189453125
17958,-0.416015625,-0.0859375,0.9189453125
17959,-0.416015625,-0.0859375,0.9189453125
17960,-0.416015625,-0.0859375,0.91796875
17961,-0.416015625,-0.0859375,0.9189453125
17962,-0.416015625,-0.0859375,0.9189453125
17963,-0.416015625,-0.0859375,0.9189453125
17964,-0.416015625,-0.0859375,0.9189453125
17965,-0.416015625,-0.0859375,0.9189453125
17966,-0.416015625,-0.0859375,0.9189453125
17967,-0.416015625,-0.0859375,0.9189453125
17968,-0.416015625,-0.0859375,0.91796875
17969,-0.416015625,-0.0859375,0.91796875
17970,-0.416015625,-0.0859375,0.91796875
17971,-0.416015625,-0.0859375,0.91796875
17972,-0.416015625,-0.0859375,0.91796875
17973,-0.416015625,-0.0859375,0.91796875
17974,-0.416015625,-0.0859375,0.91796875
17975,-0.416015625,-0.0859375,0.91796875
17976,-0.4150390625,-0.0869140625,0.91796875
17977,-0.416015625,-0.0869140625,0.91796875
17978,-0.416015625,-0.0869140625,0.91796875
17979,-0.416015625,-0.0869140625,0.91796875
17980,-0.416015625,-0.0869140625,0.91796875
17981,-0.416015625,-0.0869140625,0.91796875
17982,-0.416015625,-0.0869140625,0.91796875
17983,-0.416015625,-0.0859375,0.91796875
17984,-0.416015625,-0.0859375,0.9189453125
17985,-0.416015625,-0.0859375,0.9189453125
17986,-0.416015625,-0.0859375,0.91796875
17987,-0.416015625,-0.0859375,0.91796875
17988,-0.416015625,-0.0859375,0.91796875
17989,-0.416015625,-0.0859375,0.91796875
17990,-0.416015625,-0.0859375,0.91796875
17991,-0.416015625,-0.0859375,0.91796875
17992,-0.416015625,-0.0859375,0.91796875
17993,-0.416015625,-0.0859375,0.91796875
17994,-0.416015625,-0.0859375,0.91796875
17995,-0.416015625,-0.0859375,0.91796875
17996,-0.416015625,-0.0859375,0.91796875
17997,-0.416015625,-0.0859375,0.91796875
17998,-0.416015625,-0.0859375,0.91796875
17999,-0.416015625,-0.0859375,0.91796875
18000,-0.416015625,-0.0859375,0.91796875
18001,-0.416015625,-0.0859375,0.91796875
18002,-0.416015625,-0.0859375,0.91796875
18003,-0.416015625,-0.0859375,0.91796875
18004,-0.416015625,-0.0859375,0.91796875
18005,-0.416015625,-0.0859375,0.91796875
18006,-0.4150390625,-0.0859375,0.91796875
18007,-0.4150390625,-0.0859375,0.91796875
18008,-0.4150390625,-0.0859375,0.91796875
18009,-0.4150390625,-0.0859375,0.91796875
18010,-0.4150390625,-0.0859375,0.91796875
18011,-0.4150390625,-0.0859375,0.91796875
18012,-0.4150390625,-0.0869140625,0.91796875
18013,-0.4150390625,-0.0869140625,0.91796875
18014,-0.4150390625,-0.0869140625,0.91796875
18015,-0.4150390625,-0.0869140625,0.91796875
18016,-0.4150390625,-0.0869140625,0.9189453125
18017,-0.4150390625,-0.0869140625,0.9189453125
18018,-0.4150390625,-0.0869140625,0.9189453125
18019,-0.4150390625,-0.0869140625,0.9189453125
18020,-0.4150390625,-0.0869140625,0.9189453125
18021,-0.4150390625,-0.0869140625,0.9189453125
18022,-0.4150390625,-0.0869140625,0.91796875
18023,-0.4150390625,-0.0869140625,0.91796875
18024,-0.4150390625,-0.0869140625,0.91796875
18025,-0.4150390625,-0.0869140625,0.91796875
18026,-0.4150390625,-0.0869140625,0.91796875
18027,-0.4150390625,-0.0869140625,0.91796875
18028,-0.4150390625,-0.0869140625,0.9189453125
18029,-0.4150390625,-0.0869140625,0.9189453125
18030,-0.4150390625,-0.0869140625,0.9189453125
18031,-0.4150390625,-0.0869140625,0.9189453125
18032,-0.4150390625,-0.0869140625,0.9189453125
18033,-0.4150390625,-0.0869140625,0.9189453125
18034,-0.4150390625,-0.0869140625,0.9189453125
18035,-0.4150390625,-0.0869140625,0.9189453125
18036,-0.4150390625,-0.0869140625,0.9189453125
18037,-0.4150390625,-0.0869140625,0.9189453125
18038,-0.4150390625,-0.0869140625,0.9189453125
18039,-0.4140625,-0.0869140625,0.9189453125
18040,-0.4150390625,-0.0869140625,0.9189453125
18041,-0.4150390625,-0.0869140625,0.9189453125
18042,-0.4150390625,-0.0869140625,0.91796875
18043,-0.4150390625,-0.0869140625,0.9189453125
18044,-0.4150390625,-0.0869140625,0.9189453125
18045,-0.4150390625,-0.0869140625,0.9189453125
18046,-0.4150390625,-0.0869140625,0.9189453125
18047,-0.4150390625,-0.0869140625,0.9189453125
18048,-0.4150390625,-0.0869140625,0.9189453125
18049,-0.4150390625,-0.0869140625,0.9189453125
18050,-0.4150390625,-0.0869140625,0.9189453125
18051,-0.4150390625,-0.0869140625,0.9189453125
18052,-0.4150390625,-0.0869140625,0.9189453125
18053,-0.4150390625,-0.0869140625,0.9189453125
18054,-0.4150390625,-0.0869140625,0.9189453125
18055,-0.4150390625,-0.0869140625,0.9189453125
18056,-0.4150390625,-0.0869140625,0.9189453125
18057,-0.4150390625,-0.0869140625,0.9189453125
18058,-0.4150390625,-0.0869140625,0.919921875
18059,-0.4150390625,-0.0869140625,0.919921875
18060,-0.4150390625,-0.0869140625,0.919921875
18061,-0.4150390625,-0.0869140625,0.919921875
18062,-0.4150390625,-0.0869140625,0.919921875
18063,-0.4150390625,-0.0859375,0.919921875
18064,-0.4150390625,-0.0869140625,0.919921875
18065,-0.4150390625,-0.0869140625,0.919921875
18066,-0.4150390625,-0.0859375,0.919921875
18067,-0.4150390625,-0.0859375,0.919921875
18068,-0.4150390625,-0.0859375,0.919921875
18069,-0.4150390625,-0.0859375,0.919921875
18070,-0.4150390625,-0.0859375,0.919921875
18071,-0.4150390625,-0.0859375,0.9189453125
18072,-0.4150390625,-0.0859375,0.9189453125
18073,-0.4150390625,-0.0859375,0.9189453125
18074,-0.4150390625,-0.0859375,0.9189453125
18075,-0.4150390625,-0.0859375,0.9189453125
18076,-0.4150390625,-0.0859375,0.9189453125
18077,-0.4150390625,-0.0859375,0.9189453125
18078,-0.4150390625,-0.0859375,0.9189453125
18079,-0.4150390625,-0.0869140625,0.9189453125
18080,-0.4150390625,-0.0869140625,0.9189453125
18081,-0.4150390625,-0.0869140625,0.9189453125
18082,-0.4150390625,-0.0869140625,0.9189453125
18083,-0.4150390625,-0.0869140625,0.9189453125
18084,-0.4150390625,-0.0869140625,0.9189453125
18085,-0.4150390625,-0.0869140625,0.9189453125
18086,-0.4150390625,-0.0869140625,0.9189453125
18087,-0.4150390625,-0.0869140625,0.9189453125
18088,-0.4150390625,-0.0869140625,0.9189453125
18089,-0.4150390625,-0.0869140625,0.9189453125
18090,-0.4150390625,-0.0869140625,0.9189453125
18091,-0.4150390625,-0.0869140625,0.9189453125
18092,-0.4150390625,-0.0869140625,0.9189453125
18093,-0.4150390625,-0.0869140625,0.9189453125
18094,-0.4150390625,-0.0869140625,0.9189453125
18095,-0.4150390625,-0.0869140625,0.9189453125
18096,-0.4150390625,-0.0869140625,0.9189453125
18097,-0.4150390625,-0.0869140625,0.9189453125
18098,-0.4150390625,-0.0869140625,0.9189453125
18099,-0.4150390625,-0.0869140625,0.9189453125
18100,-0.4150390625,-0.0869140625,0.9189453125
18101,-0.4150390625,-0.0859375,0.9189453125
18102,-0.4150390625,-0.0859375,0.9189453125
18103,-0.4150390625,-0.0859375,0.9189453125
18104,-0.4150390625,-0.0869140625,0.9189453125
18105,-0.416015625,-0.0869140625,0.9189453125
18106,-0.416015625,-0.0859375,0.9189453125
18107,-0.416015625,-0.0869140625,0.9189453125
18108,-0.416015625,-0.0869140625,0.9189453125
18109,-0.416015625,-0.0869140625,0.9189453125
18110,-0.416015625,-0.0869140625,0.9189453125
18111,-0.416015625,-0.0869140625,0.9189453125
18112,-0.416015625,-0.0859375,0.9189453125
18113,-0.416015625,-0.0859375,0.9189453125
18114,-0.416015625,-0.0859375,0.9189453125
18115,-0.416015625,-0.0859375,0.9189453125
18116,-0.416015625,-0.0859375,0.9189453125
18117,-0.416015625,-0.0859375,0.9189453125
18118,-0.416015625,-0.0859375,0.9189453125
18119,-0.416015625,-0.0859375,0.9189453125
18120,-0.416015625,-0.0859375,0.9189453125
18121,-0.416015625,-0.0859375,0.9189453125
18122,-0.416015625,-0.0859375,0.9189453125
18123,-0.416015625,-0.0859375,0.9189453125
18124,-0.416015625,-0.0859375,0.9189453125
18125,-0.416015625,-0.0859375,0.9189453125
18126,-0.416015625,-0.0859375,0.9189453125
18127,-0.416015625,-0.0859375,0.9189453125
18128,-0.416015625,-0.0859375,0.9189453125
18129,-0.416015625,-0.0859375,0.9189453125
18130,-0.416015625,-0.0859375,0.9189453125
18131,-0.416015625,-0.0859375,0.9189453125
18132,-0.4150390625,-0.0859375,0.9189453125
18133,-0.4150390625,-0.0859375,0.9189453125
18134,-0.4150390625,-0.0859375,0.9189453125
18135,-0.4150390625,-0.0859375,0.9189453125
18136,-0.4150390625,-0.0859375,0.9189453125
18137,-0.4150390625,-0.0859375,0.9189453125
18138,-0.4150390625,-0.0859375,0.9189453125
18139,-0.4150390625,-0.0859375,0.9189453125
18140,-0.4150390625,-0.0859375,0.9189453125
18141,-0.4150390625,-0.0859375,0.9189453125
18142,-0.4150390625,-0.0859375,0.9189453125
18143,-0.4150390625,-0.0859375,0.9189453125
18144,-0.4150390625,-0.0859375,0.9189453125
18145,-0.4150390625,-0.0859375,0.9189453125
18146,-0.4150390625,-0.0859375,0.9189453125
18147,-0.4150390625,-0.0859375,0.9189453125
18148,-0.4150390625,-0.0859375,0.9189453125
18149,-0.4150390625,-0.0859375,0.9189453125
18150,-0.4150390625,-0.0859375,0.9189453125
18151,-0.4150390625,-0.0859375,0.9189453125
18152,-0.4150390625,-0.0859375,0.9189453125
18153,-0.4150390625,-0.0859375,0.9189453125
18154,-0.4150390625,-0.0859375,0.9189453125
18155,-0.4150390625,-0.0859375,0.9189453125
18156,-0.4150390625,-0.0869140625,0.91796875
18157,-0.4150390625,-0.0869140625,0.91796875
18158,-0.4150390625,-0.0869140625,0.91796875
18159,-0.4150390625,-0.0869140625,0.91796875
18160,-0.4150390625,-0.0869140625,0.91796875
18161,-0.4150390625,-0.0859375,0.91796875
18162,-0.4150390625,-0.0859375,0.91796875
18163,-0.4150390625,-0.0859375,0.91796875
18164,-0.4150390625,-0.0859375,0.91796875
18165,-0.4150390625,-0.0859375,0.91796875
18166,-0.4150390625,-0.0859375,0.91796875
18167,-0.4150390625,-0.0859375,0.91796875
18168,-0.4150390625,-0.0869140625,0.91796875
18169,-0.4150390625,-0.0869140625,0.91796875
18170,-0.4150390625,-0.0869140625,0.91796875
18171,-0.4150390625,-0.0869140625,0.91796875
18172,-0.4150390625,-0.0869140625,0.91796875
18173,-0.4150390625,-0.0869140625,0.91796875
18174,-0.4150390625,-0.0869140625,0.91796875
18175,-0.4150390625,-0.0869140625,0.91796875
18176,-0.4150390625,-0.0869140625,0.91796875
18177,-0.4150390625,-0.0869140625,0.91796875
18178,-0.4150390625,-0.0869140625,0.91796875
18179,-0.4150390625,-0.0869140625,0.91796875
18180,-0.4150390625,-0.0869140625,0.91796875
18181,-0.4150390625,-0.0869140625,0.91796875
18182,-0.4150390625,-0.0869140625,0.91796875
18183,-0.4150390625,-0.0869140625,0.91796875
18184,-0.4150390625,-0.0869140625,0.91796875
18185,-0.4150390625,-0.0869140625,0.91796875
18186,-0.4150390625,-0.0869140625,0.9169921875
18187,-0.4150390625,-0.0869140625,0.9169921875
18188,-0.4150390625,-0.0869140625,0.9169921875
18189,-0.4150390625,-0.0859375,0.9169921875
18190,-0.4150390625,-0.0859375,0.9169921875
18191,-0.4150390625,-0.0869140625,0.9169921875
18192,-0.4150390625,-0.0869140625,0.9169921875
18193,-0.4150390625,-0.0869140625,0.9169921875
18194,-0.4150390625,-0.0869140625,0.9169921875
18195,-0.4150390625,-0.0869140625,0.9169921875
18196,-0.4150390625,-0.0869140625,0.9169921875
18197,-0.4150390625,-0.0869140625,0.9169921875
18198,-0.4150390625,-0.0869140625,0.9169921875
18199,-0.4150390625,-0.0869140625,0.9169921875
18200,-0.4150390625,-0.0869140625,0.9169921875
18201,-0.4150390625,-0.0869140625,0.9169921875
18202,-0.4150390625,-0.0869140625,0.9169921875
18203,-0.4150390625,-0.0869140625,0.9169921875
18204,-0.4150390625,-0.0869140625,0.9169921875
18205,-0.4150390625,-0.0869140625,0.9169921875
18206,-0.4150390625,-0.0869140625,0.9169921875
18207,-0.4150390625,-0.087890625,0.9169921875
18208,-0.4150390625,-0.087890625,0.9169921875
18209,-0.4150390625,-0.087890625,0.9169921875
18210,-0.4150390625,-0.087890625,0.9169921875
18211,-0.4150390625,-0.087890625,0.9169921875
18212,-0.4150390625,-0.0869140625,0.91796875
18213,-0.4150390625,-0.0869140625,0.91796875
18214,-0.4140625,-0.0869140625,0.91796875
18215,-0.4140625,-0.0869140625,0.91796875
18216,-0.4140625,-0.0869140625,0.9169921875
18217,-0.4150390625,-0.0869140625,0.9169921875
18218,-0.4150390625,-0.0869140625,0.9169921875
