packet_count,acc_x,acc_y,acc_z,a_mag
2251,0.02684,-0.32391,-0.92476,0.9802138191741637
2252,0.023546,-0.32086,-0.925126,0.9794711172831999
2253,0.038674,-0.332206,-0.925492,0.9840690762217864
2254,0.02928,-0.315248,-0.933422,0.985654731631721
2255,0.025376,-0.32817999999999997,-0.92232,0.9792957858461355
2256,0.028304,-0.33183999999999997,-0.931592,0.9893344007361716
2257,0.030134,-0.324642,-0.929518,0.985040201435454
2258,0.036478,-0.32696,-0.92781,0.9844109315646591
2259,0.028059999999999998,-0.325252,-0.931226,0.9867918170414669
2260,0.029523999999999998,-0.324764,-0.932812,0.9881708099392533
2261,0.037942,-0.32452,-0.926468,0.9823928851472816
2262,0.030378,-0.325862,-0.931592,0.987406967968122
2263,0.026352,-0.327082,-0.926346,0.982748174429238
2264,0.02562,-0.323788,-0.935618,0.9903918897426411
2265,0.026352,-0.318664,-0.93818,0.9911724800457284
2266,0.028914,-0.323178,-0.9237839999999999,0.97911026842537
2267,0.023058,-0.327448,-0.9201239999999999,0.9769247869943725
2268,0.033306,-0.335134,-0.9219539999999999,0.9815412705067474
2269,0.026718,-0.325984,-0.929518,0.9853847634827727
2270,0.024156,-0.333182,-0.926468,0.9848536502871885
2271,0.039162,-0.3233,-0.925126,0.980772485401176
2272,0.029768,-0.324764,-0.92476,0.9805808722996794
2273,0.024278,-0.319152,-0.93513,0.9883903769705571
2274,0.023302,-0.329522,-0.9280539999999999,0.9850948982732577
2275,0.030134,-0.31903,-0.928176,0.9819362941820615
2276,0.025986,-0.32635,-0.935008,0.9906662176333662
2277,0.027816,-0.332206,-0.93452,0.9922006786391552
2278,0.020252,-0.334768,-0.93025,0.9888603641707964
2279,0.03294,-0.335988,-0.9317139999999999,0.9909914013451377
2280,0.030378,-0.326106,-0.93452,0.9902502595404861
2281,0.013542,-0.329888,-0.930738,0.9875640247356118
2282,0.031476,-0.324032,-0.9323239999999999,0.987530007936974
2283,0.034404,-0.326594,-0.922686,0.9793858946544002
2284,0.034892,-0.336232,-0.93513,0.9943528178609442
2285,0.026718,-0.33672,-0.93147,0.9908231783845188
2286,0.029646,-0.324642,-0.92659,0.9822628678617552
2287,0.02318,-0.315736,-0.9207339999999999,0.9736414293013624
2288,0.026474,-0.323666,-0.923662,0.9790873518108586
2289,0.028791999999999998,-0.33061999999999997,-0.9272,0.9848037386525297
2290,0.027572,-0.330254,-0.928298,0.985680017299732
2291,0.028791999999999998,-0.338428,-0.932202,0.9921507240596058
2292,0.027938,-0.326228,-0.939034,0.9944798102445318
2293,0.027327999999999998,-0.325008,-0.9335439999999999,0.9888788700260511
2294,0.045994,-0.32391,-0.926712,0.9827656216412944
2295,0.033549999999999996,-0.321592,-0.9335439999999999,0.9879531450934299
2296,0.028914,-0.32269,-0.9317139999999999,0.9864359245749315
2297,0.021106,-0.322202,-0.934642,0.9888454177494074
2298,0.021716,-0.331474,-0.920612,0.9787098915797265
2299,0.011712,-0.327448,-0.921222,0.9777572996055821
2300,0.024766,-0.324642,-0.93025,0.9855814757897999
2301,0.024522,-0.331352,-0.9329339999999999,0.9903339460727375
2302,0.024888,-0.32195799999999997,-0.924028,0.9788279272129499
2303,0.033916,-0.325252,-0.920978,0.9773124551769511
2304,0.036722,-0.325862,-0.918172,0.9749740355065872
2305,0.024034,-0.330132,-0.93452,0.9914093004304529
2306,0.025131999999999998,-0.327814,-0.93086,0.9872152630606964
2307,0.02379,-0.328668,-0.927322,0.9841314495574257
2308,0.031964,-0.33488999999999997,-0.927932,0.9870313095439273
2309,0.025863999999999998,-0.33733,-0.925248,0.9851620866131623
2310,0.02989,-0.333304,-0.928176,0.9866588343961655
2311,0.027816,-0.327082,-0.934032,0.9900364344830951
2312,0.027327999999999998,-0.334402,-0.92842,0.9871855011030095
2313,0.02867,-0.329278,-0.9219539999999999,0.979410612715627
2314,0.02562,-0.32147,-0.930128,0.9844477851486081
2315,0.026962,-0.332816,-0.927322,0.9856061743840691
2316,0.026595999999999998,-0.323544,-0.928298,0.9834252609913984
2317,0.018422,-0.328424,-0.934276,0.9904914628789084
2318,0.027938,-0.326594,-0.931226,0.9872315005894007
2319,0.024278,-0.329156,-0.922808,0.9800549466657469
2320,0.028304,-0.324154,-0.928786,0.9841343231124499
2321,0.030255999999999998,-0.334036,-0.9311039999999999,0.9896717302459437
2322,0.024888,-0.318542,-0.936106,0.9891323781698788
2323,0.03172,-0.325984,-0.928298,0.9843824985542967
2324,0.012078,-0.331352,-0.923296,0.9810277924727719
2325,0.01952,-0.333182,-0.920246,0.9788993697209126
2326,0.02623,-0.32939999999999997,-0.9298839999999999,0.9868518766035761
2327,0.02135,-0.331474,-0.9311039999999999,0.988577510361226
2328,0.016958,-0.326106,-0.922198,0.9783056006197653
2329,0.02013,-0.32635,-0.929762,0.9855794823574606
2330,0.024034,-0.318176,-0.931836,0.9849527557339997
2331,0.029768,-0.33061999999999997,-0.929518,0.9870154155574268
2332,0.025986,-0.330742,-0.929762,0.9871792741969414
2333,0.017568,-0.327814,-0.931836,0.9879721575611329
2334,0.021106,-0.329766,-0.92476,0.982024508651388
2335,0.021716,-0.324276,-0.930616,0.9857345729393892
2336,0.016958,-0.325862,-0.92964,0.9852431915055287
2337,0.030622,-0.326838,-0.92415,0.980721167115302
2338,0.025376,-0.338916,-0.930616,0.990734139861951
2339,0.023302,-0.329522,-0.9304939999999999,0.9873939516343007
2340,0.025376,-0.33000999999999997,-0.922442,0.9800254000994055
2341,0.025376,-0.326472,-0.9272,0.9833248436605271
2342,0.028791999999999998,-0.331718,-0.920002,0.9784014977461962
2343,0.033672,-0.326228,-0.925248,0.9816528780948997
2344,0.027572,-0.315004,-0.927566,0.9799828669706425
2345,0.024888,-0.313784,-0.92415,0.9762853239191912
2346,0.026595999999999998,-0.324886,-0.9298839999999999,0.9853641528227013
2347,0.027694,-0.333792,-0.917196,0.9764387125242424
2348,0.02745,-0.33305999999999997,-0.920856,0.9796214773247879
2349,0.024278,-0.332572,-0.934642,0.9923453152164321
2350,0.031476,-0.326106,-0.925858,0.9821145034953918
2351,0.034038,-0.32195799999999997,-0.923296,0.9784125115839433
2352,0.028182,-0.32147,-0.934032,0.9882069434323967
2353,0.02867,-0.324032,-0.932568,0.9876749366810924
2354,0.017446,-0.336842,-0.932202,0.991346288984833
2355,0.020862,-0.330742,-0.920978,0.9787880108031565
2356,0.029646,-0.320982,-0.920002,0.9748394789112719
2357,0.024888,-0.3172,-0.930738,0.9836200878326956
2358,0.034038,-0.328668,-0.930982,0.9878809260189205
2359,0.025986,-0.325008,-0.932446,0.9878061627546165
2360,0.02989,-0.323056,-0.927932,0.9830139306540879
2361,0.02745,-0.31842,-0.92781,0.9813135049513994
2362,0.029158,-0.326472,-0.9286639999999999,0.9848101241579515
2363,0.029768,-0.320006,-0.927566,0.981666266210671
2364,0.039772,-0.324764,-0.927566,0.9835812889822579
2365,0.030987999999999998,-0.321836,-0.930128,0.9847216679976124
2366,0.023546,-0.324154,-0.921222,0.976872664739883
2367,0.027327999999999998,-0.330864,-0.9256139999999999,0.9833509460391036
2368,0.040504,-0.328668,-0.924638,0.9821500187262636
2369,0.03172,-0.324886,-0.92476,0.9806824812323304
2370,0.027084,-0.325862,-0.931348,0.9870808898991004
2371,0.030866,-0.324642,-0.932446,0.9878262403054497
2372,0.029036,-0.325618,-0.922076,0.9783119752900912
2373,0.02684,-0.321104,-0.93269,0.9867820430652354
2374,0.017324,-0.31842,-0.928176,0.9814286037975457
2375,0.02379,-0.326594,-0.93208,0.9879285051743371
2376,0.02318,-0.325252,-0.930982,0.986434823101861
2377,0.036478,-0.329888,-0.92293,0.9807938223337258
2378,0.022814,-0.32696,-0.9341539999999999,0.989983341229538
2379,0.025742,-0.329644,-0.928176,0.9853113742751577
2380,0.020252,-0.315248,-0.926712,0.9790743464885595
2381,0.017079999999999998,-0.323422,-0.925126,0.980179387846939
2382,0.027327999999999998,-0.324154,-0.925492,0.980998510378074
2383,0.019275999999999998,-0.326716,-0.91988,0.9763678216901662
2384,0.017324,-0.332328,-0.926956,0.98488042243513
2385,0.026595999999999998,-0.330986,-0.925858,0.9836016040938526
2386,0.027938,-0.326106,-0.927932,0.9839631353379048
2387,0.025254,-0.329888,-0.930372,0.9874491963863256
2388,0.022082,-0.33061999999999997,-0.930372,0.9876179714383492
2389,0.027938,-0.322202,-0.923296,0.978299629083033
2390,0.018666,-0.322324,-0.927688,0.9822658529522443
2391,0.010369999999999999,-0.32513,-0.93269,0.9877892942829458
2392,0.024399999999999998,-0.330742,-0.936716,0.993691348065384
2393,0.014395999999999999,-0.330132,-0.929762,0.9867379383017559
2394,0.024034,-0.325618,-0.92293,0.978981358341414
2395,0.025742,-0.33488999999999997,-0.9250039999999999,0.9840967242502131
2396,0.018422,-0.324032,-0.932446,0.9873153751583128
2397,0.013054,-0.325862,-0.930372,0.9858744891435218
2398,0.023424,-0.32391,-0.926956,0.9821984513386284
2399,0.027206,-0.325496,-0.92354,0.9795988689519808
2400,0.030134,-0.332816,-0.93269,0.9907498089386645
2401,0.025498,-0.328424,-0.929152,0.9858173821169923
2402,0.027816,-0.329034,-0.928176,0.9851638391597612
2403,0.02623,-0.332084,-0.924272,0.9824696056061989
2404,0.01525,-0.321714,-0.926956,0.9813153857104249
2405,0.028059999999999998,-0.326838,-0.926712,0.9830592926105729
2406,0.022692,-0.332328,-0.923296,0.9815458879054
2407,0.036844,-0.325618,-0.923296,0.9797244846771974
2408,0.02684,-0.326472,-0.927688,0.9838238550309705
2409,0.02562,-0.335012,-0.92476,0.9839057282809162
2410,0.025376,-0.334402,-0.931958,0.9904616866613266
2411,0.028182,-0.319884,-0.9250039999999999,0.9791590262036091
2412,0.03111,-0.319884,-0.926712,0.9808612218351789
2413,0.03538,-0.327326,-0.932568,0.9889778204287496
2414,0.032085999999999996,-0.321226,-0.933788,0.9880160339873032
2415,0.027206,-0.32256799999999997,-0.9311039999999999,0.9857712411487768
2416,0.030744,-0.325374,-0.936472,0.9918635189359472
2417,0.025376,-0.316346,-0.931958,0.9845122888293472
2418,0.021594,-0.324398,-0.9341539999999999,0.9891127635189022
2419,0.020374,-0.328302,-0.94367,0.9993549779632861
2420,0.018422,-0.331474,-0.91805,0.9762326491467083
2421,0.017934,-0.327814,-0.921466,0.9782040871454177
2422,0.029646,-0.328424,-0.928786,0.9855884754236932
2423,0.0305,-0.323056,-0.9333,0.9881013708805387
2424,0.029523999999999998,-0.323544,-0.9268339999999999,0.9821271048433599
2425,0.03538,-0.326106,-0.93086,0.9869636301485482
2426,0.021594,-0.322202,-0.924638,0.9794058712729876
2427,0.024034,-0.320006,-0.93025,0.9840460028332009
2428,0.028059999999999998,-0.332206,-0.928908,0.9869236355969999
2429,0.029158,-0.329766,-0.924516,0.9820008339996459
2430,0.018543999999999998,-0.331474,-0.9333,0.9905896136200905
2431,0.022203999999999998,-0.32391,-0.93391,0.9887358564429632
2432,0.019764,-0.329522,-0.9304939999999999,0.9873167922283099
2433,0.028182,-0.326838,-0.92781,0.9840979115250678
2434,0.028304,-0.324032,-0.926102,0.9815613928043421
2435,0.027206,-0.32574,-0.9268339999999999,0.9827858248835296
2436,0.018543999999999998,-0.327936,-0.928542,0.9849244365919652
2437,0.018422,-0.326472,-0.92964,0.9854713930236636
2438,0.027327999999999998,-0.326106,-0.9329339999999999,0.9886646505140152
2439,0.026962,-0.324032,-0.9365939999999999,0.9914292749883876
2440,0.021471999999999998,-0.326594,-0.929396,0.9853433982302819
2441,0.02928,-0.328302,-0.9243939999999999,0.9813988938449034
2442,0.025254,-0.320494,-0.9286639999999999,0.9827364822005947
2443,0.027816,-0.32073799999999997,-0.92598,0.9803497105115092
2444,0.031842,-0.332084,-0.93208,0.9899832435046565
2445,0.017811999999999998,-0.334158,-0.9353739999999999,0.9934300962745188
2446,0.011833999999999999,-0.330254,-0.928786,0.9858251274277806
2447,0.01769,-0.328668,-0.928542,0.9851526968384139
2448,0.025986,-0.32817999999999997,-0.924272,0.9811504036486964
2449,0.023424,-0.332572,-0.920856,0.9793511074665714
2450,0.026352,-0.333914,-0.930616,0.9890597184983322
2451,0.027816,-0.328668,-0.932446,0.9890661893907808
2452,0.028182,-0.32391,-0.93025,0.9854323800870357
2453,0.023546,-0.323422,-0.926346,0.9814647807822754
2454,0.025986,-0.325618,-0.9298839999999999,0.9855894721312722
2455,0.031354,-0.329278,-0.933666,0.9905247468670331
2456,0.022814,-0.330498,-0.924638,0.9821938900461558
2457,0.028059999999999998,-0.320372,-0.928542,0.982657533298351
2458,0.027206,-0.327814,-0.929396,0.9858900090010041
2459,0.018422,-0.333304,-0.931348,0.9893634436363615
2460,0.01952,-0.33794,-0.9317139999999999,0.9912998798527113
2461,0.025498,-0.327082,-0.92415,0.9806559056203149
2462,0.019032,-0.329522,-0.9219539999999999,0.9792579556092459
2463,0.02745,-0.31829799999999997,-0.930128,0.9834659199423231
2464,0.027084,-0.320982,-0.931836,0.9859418432524304
2465,0.023667999999999998,-0.32195799999999997,-0.934032,0.9882473905920521
2466,0.019154,-0.330254,-0.931836,0.9888138910472486
2467,0.015493999999999999,-0.327692,-0.932202,0.9882422171229076
2468,0.0183,-0.333182,-0.93086,0.9888606953074837
2469,0.028548,-0.33305999999999997,-0.9268339999999999,0.9852741828851499
2470,0.031476,-0.325008,-0.9274439999999999,0.9832463128718052
2471,0.032818,-0.324398,-0.927566,0.9832038282492598
2472,0.024766,-0.326838,-0.927566,0.9837759487586591
2473,0.023667999999999998,-0.327448,-0.930738,0.9869425472498387
2474,0.02318,-0.33183999999999997,-0.93086,0.9885117286102376
2475,0.02562,-0.329644,-0.92903,0.9861127177133454
2476,0.013297999999999999,-0.328668,-0.928542,0.9850836191877317
2477,0.017568,-0.326838,-0.920246,0.976721256748311
2478,0.023546,-0.330132,-0.923296,0.9808246811515298
2479,0.028791999999999998,-0.322202,-0.9262239999999999,0.981088174551095
2480,0.02135,-0.322446,-0.93025,0.9847803348544284
2481,0.020007999999999998,-0.31890799999999997,-0.92842,0.9818687941512348
2482,0.018788,-0.332816,-0.92659,0.9847276308198121
2483,0.02501,-0.324154,-0.932812,0.9878459106358642
2484,0.023424,-0.322202,-0.931958,0.9863612554961797
2485,0.033428,-0.32696,-0.9262239999999999,0.9828077996027503
2486,0.041479999999999996,-0.329644,-0.926346,0.9841253318820729
2487,0.023302,-0.333792,-0.9286639999999999,0.9871053172605241
2488,0.027084,-0.329278,-0.92171,0.9791357763047983
2489,0.016104,-0.335012,-0.91866,0.9779716634749701
2490,0.018543999999999998,-0.32391,-0.928908,0.9839368071680212
2491,0.026352,-0.324642,-0.928786,0.9842409714414453
2492,0.01769,-0.326472,-0.930128,0.9859183532463527
2493,0.01891,-0.326228,-0.928542,0.9843640291314997
2494,0.027206,-0.327326,-0.924028,0.9806682525176391
2495,0.02196,-0.323056,-0.92781,0.9826895831522791
2496,0.027327999999999998,-0.324764,-0.9335439999999999,0.9887987030816736
2497,0.03538,-0.32012799999999997,-0.927932,0.9822379942804086
2498,0.030987999999999998,-0.323788,-0.927322,0.982713089753057
2499,0.027572,-0.327082,-0.9211,0.9778384630950042
2500,0.029523999999999998,-0.326106,-0.927322,0.9834342283528675
2501,0.029768,-0.330742,-0.930982,0.9884350705595183
2502,0.034159999999999996,-0.32635,-0.9286639999999999,0.9849304813010915
2503,0.021838,-0.326472,-0.9359839999999999,0.9915275655694097
2504,0.027816,-0.324642,-0.930006,0.9854325537833627
2505,0.025254,-0.324154,-0.92171,0.9773755185863824
2506,0.021106,-0.32878999999999997,-0.926956,0.9837661069949503
2507,0.016347999999999998,-0.322934,-0.92354,0.9785089458252286
2508,0.017202,-0.329522,-0.9176839999999999,0.9752048918786246
2509,0.023667999999999998,-0.334036,-0.923296,0.9821485260061229
2510,0.02562,-0.33916,-0.931592,0.9917406639157235
2511,0.021716,-0.32452,-0.9262239999999999,0.9816698595923172
2512,0.02928,-0.327204,-0.926102,0.9826416897425022
2513,0.029158,-0.32256799999999997,-0.9298839999999999,0.9846748483860039
2514,0.030622,-0.3111,-0.932568,0.9835669735752619
2515,0.021471999999999998,-0.322202,-0.928786,0.9833201967741738
2516,0.026352,-0.328058,-0.926346,0.9830734412972411
2517,0.027572,-0.329156,-0.9237839999999999,0.9810610410040753
2518,0.022448,-0.338916,-0.9256139999999999,0.9859661478752706
2519,0.026352,-0.329522,-0.926102,0.98333315351004
2520,0.012078,-0.325008,-0.917562,0.9734968423122902
2521,0.019764,-0.327082,-0.925492,0.9817885171889107
2522,0.031232,-0.321836,-0.926346,0.9811578672344222
2523,0.024888,-0.32256799999999997,-0.92659,0.9814471739569074
2524,0.03172,-0.329522,-0.9272,0.9845256456202651
2525,0.021716,-0.327692,-0.926712,0.9831829750682219
2526,0.017079999999999998,-0.330986,-0.931592,0.9887907326932226
2527,0.023058,-0.327082,-0.92659,0.98289538313495
2528,0.02013,-0.321226,-0.927932,0.9821655443966664
2529,0.027938,-0.32391,-0.930738,0.9858861215109987
2530,0.026718,-0.322324,-0.931226,0.9857933229516216
2531,0.020007999999999998,-0.313906,-0.930372,0.9821045541509316
2532,0.030255999999999998,-0.324276,-0.928542,0.9840023350968228
2533,0.030866,-0.322812,-0.940254,0.9946043845750933
2534,0.023058,-0.330132,-0.938058,0.994721880804881
2535,0.025498,-0.332328,-0.9262239999999999,0.9843693137049732
2536,0.0183,-0.330376,-0.921832,0.9794168814146507
2537,0.026352,-0.33000999999999997,-0.916586,0.9745413913220926
2538,0.020862,-0.335256,-0.918782,0.9782597671906986
2539,0.0183,-0.324886,-0.9304939999999999,0.9857509254532809
2540,0.025376,-0.334158,-0.9341539999999999,0.9924460721147522
2541,0.029768,-0.330742,-0.931836,0.9892394731732049
2542,0.027694,-0.321836,-0.92842,0.9830102059144656
2543,0.032208,-0.323178,-0.9298839999999999,0.9849698616729345
2544,0.031598,-0.32939999999999997,-0.928908,0.9860896845966901
2545,0.028548,-0.330254,-0.920978,0.978817229774793
2546,0.025131999999999998,-0.339526,-0.9280539999999999,0.988531106751831
2547,0.025254,-0.32696,-0.92598,0.9823337347948506
2548,0.03172,-0.325496,-0.9237839999999999,0.9799646335822533
2549,0.021228,-0.318054,-0.921832,0.9753887487171461
2550,0.028548,-0.327692,-0.9333,0.9895685550622554
2551,0.016104,-0.335012,-0.925248,0.9841627103604362
2552,0.02623,-0.330864,-0.924516,0.9822875514084458
2553,0.028426,-0.3233,-0.928298,0.9833962092056284
2554,0.02684,-0.319152,-0.931592,0.9851101660058128
2555,0.02684,-0.324764,-0.930738,0.9861365351410524
2556,0.02501,-0.330742,-0.928786,0.9862348627279407
2557,0.018543999999999998,-0.32939999999999997,-0.927932,0.9848380763150865
2558,0.021228,-0.33244999999999997,-0.922198,0.9805216885352409
2559,0.024644,-0.325984,-0.9272,0.9831443103593693
2560,0.024522,-0.326838,-0.931958,0.9879120003785762
2561,0.024644,-0.323178,-0.93025,0.9850971570966998
2562,0.019032,-0.33916,-0.921222,0.9818562501242226
2563,0.033549999999999996,-0.330864,-0.920246,0.9784933773470315
2564,0.027694,-0.338306,-0.930738,0.9907023427427635
2565,0.025376,-0.331718,-0.9274439999999999,0.9853086552121624
2566,0.029158,-0.332816,-0.934032,0.9919841006004078
2567,0.0305,-0.32256799999999997,-0.92781,0.9827572236946417
2568,0.029036,-0.31829799999999997,-0.93086,0.9842037622870581
2569,0.025376,-0.333426,-0.923296,0.9819838809613933
2570,0.026474,-0.331718,-0.93574,0.9931500650959048
2571,0.037942,-0.327082,-0.930372,0.9869216222537633
2572,0.028304,-0.323422,-0.93025,0.9852755802312366
2573,0.026352,-0.326472,-0.9211,0.9776009434774499
2574,0.027816,-0.334036,-0.923662,0.9826012769155147
2575,0.031842,-0.32391,-0.926468,0.981974824569347
2576,0.022082,-0.31964,-0.929762,0.9834199108051452
2577,0.01342,-0.317566,-0.926712,0.9797057679221859
2578,0.026962,-0.327692,-0.9286639999999999,0.985152689284255
2579,0.01342,-0.332328,-0.92781,0.9856233520386984
2580,0.017811999999999998,-0.33000999999999997,-0.922808,0.9802032811146879
2581,0.030134,-0.328424,-0.927322,0.9842237923439974
2582,0.021106,-0.322934,-0.932446,0.9870093082175062
2583,0.025376,-0.323178,-0.930372,0.9852309472626202
2584,0.029158,-0.32817999999999997,-0.925248,0.9821589295363556
2585,0.022935999999999998,-0.330986,-0.928542,0.9860365297776751
2586,0.030255999999999998,-0.34050199999999997,-0.9256139999999999,0.9867209912310572
2587,0.023424,-0.334036,-0.934642,0.9928163985531262
2588,0.032085999999999996,-0.33611,-0.926712,0.9863034900272836
2589,0.035868,-0.328546,-0.9195139999999999,0.9771054107597603
2590,0.031354,-0.32452,-0.926102,0.9818152667992079
2591,0.025131999999999998,-0.328668,-0.9256139999999999,0.9825556211451848
2592,0.030134,-0.322324,-0.922198,0.9773689017643236
2593,0.01769,-0.32391,-0.9333,0.9880685776807195
2594,0.016226,-0.33000999999999997,-0.927688,0.9847715006639864
2595,0.020007999999999998,-0.320494,-0.923662,0.9778896739121443
2596,0.029646,-0.330254,-0.928298,0.9857402125489251
2597,0.0305,-0.32878999999999997,-0.9329339999999999,0.9896458772995519
2598,0.026718,-0.323056,-0.9341539999999999,0.9887986278186272
2599,0.014761999999999999,-0.318786,-0.91683,0.9707830238214923
2600,0.021716,-0.331108,-0.9280539999999999,0.9855903404741749
2601,0.023302,-0.329278,-0.9304939999999999,0.98731254854985
2602,0.026352,-0.32696,-0.922808,0.9793732048448129
2603,0.020007999999999998,-0.323422,-0.9189039999999999,0.9743647527307214
2604,0.030378,-0.327814,-0.9207339999999999,0.9778220391441379
2605,0.027938,-0.334402,-0.92537,0.9843347328769823
2606,0.021716,-0.33916,-0.9292739999999999,0.9894701902189877
2607,0.031964,-0.333426,-0.9304939999999999,0.9889457410839079
2608,0.034159999999999996,-0.323178,-0.9359839999999999,0.9907961311692733
2609,0.024156,-0.325984,-0.933178,0.988772097237781
2610,0.028791999999999998,-0.320982,-0.927322,0.9817252748462779
2611,0.028914,-0.33366999999999997,-0.921222,0.9802151098508939
2612,0.033184,-0.32696,-0.9292739999999999,0.9856744830480293
2613,0.028304,-0.326838,-0.932568,0.988588523746862
2614,0.024278,-0.323788,-0.929396,0.9844821049892172
2615,0.033062,-0.325618,-0.927078,0.9831550212718236
2616,0.022692,-0.329522,-0.919026,0.9765799834237849
2617,0.014761999999999999,-0.324398,-0.936472,0.9911769699866921
2618,0.021471999999999998,-0.335866,-0.93086,0.9898319838942364
2619,0.024399999999999998,-0.331962,-0.9323239999999999,0.9899606913509242
2620,0.028426,-0.32513,-0.938302,0.9934425990363006
2621,0.02684,-0.318664,-0.932446,0.9857599471534639
2622,0.027816,-0.324764,-0.93086,0.9862787258944604
2623,0.04087,-0.32757,-0.93086,0.9876602661846836
2624,0.03294,-0.33061999999999997,-0.93269,0.9901036633100597
2625,0.025986,-0.330986,-0.9274439999999999,0.9850783611104245
2626,0.012565999999999999,-0.330376,-0.92903,0.9861049369271001
2627,0.024278,-0.33611,-0.916464,0.9764556398935899
2628,0.022082,-0.334036,-0.9304939999999999,0.9888815642209131
2629,0.028426,-0.330986,-0.924516,0.9823897413593039
2630,0.030134,-0.324764,-0.928298,0.9839293117170562
2631,0.025742,-0.32757,-0.930128,0.9864597568314685
2632,0.027206,-0.319274,-0.9292739999999999,0.9829680669218099
2633,0.028914,-0.32878999999999997,-0.921222,0.9785646921793162
2634,0.02196,-0.333792,-0.921466,0.9803055289143279
2635,0.025131999999999998,-0.325984,-0.928542,0.9844223846723519
2636,0.028426,-0.326838,-0.935252,0.991124320771113
2637,0.03111,-0.322812,-0.93147,0.9863122124074101
2638,0.019642,-0.32635,-0.928786,0.9846489549377483
2639,0.022935999999999998,-0.330254,-0.931592,0.9886644623308759
2640,0.036478,-0.330742,-0.9292739999999999,0.9870517119806843
2641,0.027816,-0.323422,-0.925492,0.9807705960131553
2642,0.031476,-0.32696,-0.9250039999999999,0.9815935921714241
2643,0.02562,-0.32256799999999997,-0.928908,0.9836547013500214
2644,0.027694,-0.340258,-0.928298,0.989080199480305
2645,0.024034,-0.32513,-0.933056,0.988372727867377
2646,0.022814,-0.327204,-0.93452,0.9904092924705422
2647,0.015738,-0.326838,-0.932812,0.9885388157437218
2648,0.020862,-0.325496,-0.930006,0.9855425049666807
2649,0.027084,-0.334768,-0.9256139999999999,0.9846646301538406
2650,0.020739999999999998,-0.326838,-0.92293,0.9793125194461675
2651,0.026595999999999998,-0.325984,-0.925126,0.9812395382107266
2652,0.022082,-0.320372,-0.93391,0.987579729038623
2653,0.025986,-0.319762,-0.926956,0.9809028671463857
2654,0.0183,-0.326228,-0.9280539999999999,0.9838921815422663
2655,0.024766,-0.332206,-0.929396,0.9872948424903272
2656,0.024522,-0.32939999999999997,-0.93269,0.9894525378127038
2657,0.022082,-0.321104,-0.934276,0.9881634671024829
2658,0.022448,-0.330132,-0.929762,0.9868882544503201
2659,0.025742,-0.325984,-0.933178,0.9888121148651041
2660,0.03172,-0.33122999999999997,-0.92964,0.987395564553538
2661,0.022692,-0.330132,-0.933056,0.9899977593025148
2662,0.02318,-0.32939999999999997,-0.922198,0.9795360246586134
2663,0.02745,-0.329888,-0.922076,0.9796957409420539
2664,0.02257,-0.335012,-0.922076,0.981308613444313
2665,0.028791999999999998,-0.33488999999999997,-0.926346,0.9854426432218163
2666,0.022203999999999998,-0.323178,-0.933056,0.9876894939382519
2667,0.025986,-0.328546,-0.924516,0.9815027155173847
2668,0.019764,-0.32574,-0.920368,0.9765113510451375
2669,0.017202,-0.335012,-0.929152,0.9878524120798613
2670,0.019764,-0.32635,-0.93025,0.9860324541798815
2671,0.027816,-0.31829799999999997,-0.92964,0.983014687713261
2672,0.028548,-0.324032,-0.9272,0.9826044806166925
2673,0.024399999999999998,-0.324764,-0.927078,0.9826192720377511
2674,0.025986,-0.326106,-0.922808,0.9790786486774186
2675,0.034526,-0.320982,-0.92537,0.9800668986860029
2676,0.02928,-0.330376,-0.9286639999999999,0.9861148232695824
2677,0.028548,-0.32269,-0.935862,0.9903441358679315
2678,0.023667999999999998,-0.326838,-0.926712,0.9829437335941462
2679,0.016958,-0.320616,-0.9268339999999999,0.980868725557095
2680,0.031476,-0.328058,-0.926468,0.9833390793434379
2681,0.027694,-0.33122999999999997,-0.928786,0.9864703261284649
2682,0.021594,-0.330986,-0.935252,0.9923277364540406
2683,0.021716,-0.328546,-0.929762,0.9863424534186896
2684,0.02745,-0.328424,-0.929152,0.9858698014342462
2685,0.019764,-0.33000999999999997,-0.919392,0.9770255193494181
2686,0.018543999999999998,-0.325984,-0.92476,0.9807091851267633
2687,0.02501,-0.324154,-0.924516,0.9800158927650102
2688,0.037698,-0.323178,-0.930006,0.9852798175767126
2689,0.02745,-0.325008,-0.925736,0.9815145665042369
2690,0.022082,-0.326716,-0.922686,0.9790711996458684
2691,0.02379,-0.330986,-0.923906,0.981692412689433
2692,0.029646,-0.327692,-0.93269,0.9890255650285285
2693,0.02745,-0.32635,-0.9353739999999999,0.9910511313126078
2694,0.026352,-0.325496,-0.934398,0.9898190220055381
2695,0.023058,-0.326228,-0.927322,0.9833018209237689
2696,0.026108,-0.324398,-0.932812,0.9879544105939302
2697,0.019642,-0.329278,-0.927688,0.9845886627378968
2698,0.024522,-0.324764,-0.925858,0.9814713548260081
2699,0.013297999999999999,-0.325496,-0.93147,0.9867932122385116
2700,0.019275999999999998,-0.321836,-0.933788,0.9878815738822139
2701,0.024522,-0.32513,-0.93086,0.9863119105962372
2702,0.01891,-0.330742,-0.928176,0.9855245028105593
2703,0.0305,-0.326716,-0.926102,0.9825164166872734
2704,0.02623,-0.33183999999999997,-0.93452,0.9920349937880216
2705,0.027938,-0.331352,-0.92781,0.9855993485428042
