packet_count,acc_x,acc_y,acc_z,a_mag
10491,-0.52765,-0.10736,0.916098,1.0626270454416262
10492,-0.52887,-0.098698,0.920612,1.0662885287988424
10493,-0.5206959999999999,-0.08845,0.917562,1.0587104187453715
10494,-0.513742,-0.077348,0.915122,1.052312610659019
10495,-0.50813,-0.082106,0.9243939999999999,1.0580367476472639
10496,-0.516182,-0.076006,0.912316,1.0509715757412281
10497,-0.5194759999999999,-0.07198,0.905484,1.0463927127192734
10498,-0.511302,-0.066978,0.913658,1.049136182128898
10499,-0.506178,-0.07198,0.916098,1.0491104964149391
10500,-0.507764,-0.074786,0.914512,1.0486893837719538
10501,-0.51057,-0.061732,0.908778,1.0442078423417438
10502,-0.521428,-0.07002799999999999,0.908534,1.0498690914223543
10503,-0.5200859999999999,-0.071858,0.909754,1.0503834347875065
10504,-0.521062,-0.078812,0.9107299999999999,1.0522100893300728
10505,-0.508252,-0.07564,0.914756,1.0491997162790314
10506,-0.518988,-0.084668,0.916952,1.0570327263959238
10507,-0.514108,-0.08588799999999999,0.908046,1.0470106600813576
10508,-0.5170359999999999,-0.088694,0.9095099999999999,1.0499529946773807
10509,-0.525088,-0.085644,0.915244,1.0586424712885838
10510,-0.524112,-0.07808,0.915122,1.05746780084691
10511,-0.523502,-0.08174,0.9119499999999999,1.0546983332232964
10512,-0.5246,-0.086376,0.908046,1.0522421353908995
10513,-0.523258,-0.079666,0.911828,1.0543130027197805
10514,-0.528016,-0.07259,0.9088999999999999,1.053645772713012
10515,-0.52216,-0.080154,0.915366,1.0568683187947303
10516,-0.518744,-0.08649799999999999,0.914024,1.0545222207786804
10517,-0.514962,-0.081496,0.907192,1.0463387521849699
10518,-0.51545,-0.079544,0.905484,1.0449484315945932
10519,-0.512278,-0.07442,0.902678,1.0405741959937311
10520,-0.51362,-0.072346,0.901946,1.0404547251235874
10521,-0.518744,-0.07942199999999999,0.905118,1.0462513013344354
10522,-0.515084,-0.081252,0.903044,1.0427856349681845
10523,-0.51667,-0.081862,0.904752,1.0450959082534004
10524,-0.5219159999999999,-0.072468,0.896822,1.0401623054908307
10525,-0.523502,-0.073322,0.898408,1.042385434545207
10526,-0.525942,-0.072834,0.908168,1.0519928208614353
10527,-0.53253,-0.078934,0.89121,1.0411887635563495
10528,-0.525088,-0.069418,0.895114,1.0400794870893282
10529,-0.524722,-0.066978,0.899994,1.04393890137498
10530,-0.512522,-0.070882,0.891698,1.0309356825777252
10531,-0.524112,-0.069296,0.899994,1.0437837535600945
10532,-0.524234,-0.07076,0.893528,1.0383739938673349
10533,-0.5194759999999999,-0.07869,0.8991399999999999,1.0413933792165186
10534,-0.5231359999999999,-0.074054,0.886818,1.0322797268841426
10535,-0.521062,-0.082228,0.891698,1.0360465120022364
10536,-0.518134,-0.08906,0.894626,1.0376657484141991
10537,-0.527162,-0.091622,0.893894,1.0417969324028555
10538,-0.517524,-0.085766,0.8854759999999999,1.0292009735265508
10539,-0.509594,-0.08479,0.889014,1.0282126633785444
10540,-0.510448,-0.073932,0.884744,1.0241069508913607
10541,-0.518134,-0.07063799999999999,0.886452,1.0291985801117296
10542,-0.517768,-0.077592,0.888648,1.0314065581486285
10543,-0.51118,-0.07808,0.89243,1.031422698848537
10544,-0.515694,-0.073444,0.8960899999999999,1.0364900437881688
10545,-0.521672,-0.072712,0.88755,1.032072532832843
10546,-0.505446,-0.070272,0.887428,1.0236905138194843
10547,-0.520818,-0.063074,0.89121,1.0341590703078516
10548,-0.5158159999999999,-0.05856,0.891576,1.0316991728367335
10549,-0.519598,-0.05795,0.8836459999999999,1.0267280737468902
10550,-0.51667,-0.066246,0.8854759999999999,1.0273286562692583
10551,-0.528626,-0.070394,0.884622,1.0329360318993621
10552,-0.5237459999999999,-0.069174,0.889014,1.0341377118101824
10553,-0.524966,-0.067954,0.893406,1.0384514086407703
10554,-0.518378,-0.06539199999999999,0.879742,1.0231998099647985
10555,-0.513498,-0.069174,0.874984,1.0168885084098451
10556,-0.509716,-0.07747,0.87779,1.0180016137786816
10557,-0.514718,-0.06039,0.87535,1.0172606323474824
10558,-0.5206959999999999,-0.071736,0.872178,1.0183147066580154
10559,-0.52765,-0.063684,0.8757159999999999,1.0243772191004639
10560,-0.541924,-0.068564,0.873398,1.0301488777239918
10561,-0.531432,-0.060511999999999996,0.87901,1.0289510449326538
10562,-0.531188,-0.07137,0.88145,1.0316048035677228
10563,-0.537776,-0.061854,0.87901,1.032321424553419
10564,-0.538508,-0.062342,0.86864,1.0239203292385595
10565,-0.545096,-0.061244,0.865834,1.0249629224064645
10566,-0.547902,-0.06478199999999999,0.866566,1.0272925296545283
10567,-0.5416799999999999,-0.057096,0.868518,1.0251832479805745
10568,-0.534482,-0.051484,0.86864,1.021203730986134
10569,-0.5404599999999999,-0.056974,0.865468,1.021948094229839
10570,-0.530334,-0.062586,0.869738,1.020595584742556
10571,-0.538508,-0.082472,0.869128,1.0257562952436607
10572,-0.532286,-0.069662,0.868884,1.0213425407256862
10573,-0.539118,-0.061488,0.8614419999999999,1.0180919955642516
10574,-0.536434,-0.062952,0.858148,1.013973560091189
10575,-0.535458,-0.060878,0.866322,1.0202623232933774
10576,-0.536922,-0.066978,0.8632719999999999,1.018827675591903
10577,-0.540826,-0.075762,0.860954,1.019546189751107
10578,-0.5404599999999999,-0.067466,0.861808,1.019490903157061
10579,-0.544608,-0.062342,0.859978,1.0198267299458277
10580,-0.548756,-0.055022,0.849364,1.01270912532474
10581,-0.535702,-0.061244,0.857416,1.0128621117388092
10582,-0.540216,-0.06161,0.863028,1.0200227681478486
10583,-0.544242,-0.060268,0.862174,1.0213596784012966
10584,-0.525332,-0.066002,0.853024,1.0039820311160952
10585,-0.5398499999999999,-0.066612,0.854976,1.0133405852032178
10586,-0.540826,-0.06344,0.845216,1.0054389501764889
10587,-0.542046,-0.066368,0.842044,1.0036217790960895
10588,-0.532896,-0.061366,0.85217,1.0069447063627674
10589,-0.52521,-0.061121999999999996,0.841678,0.9939835505017174
10590,-0.532652,-0.062342,0.840092,0.9966740924354359
10591,-0.537044,-0.063684,0.84241,1.001062694286427
10592,-0.534482,-0.060146,0.841312,0.9985461586646859
10593,-0.528992,-0.054778,0.843264,0.9969590458208402
10594,-0.538142,-0.062586,0.843142,1.0021987087020219
10595,-0.52948,-0.053191999999999996,0.837042,0.9918758838826559
10596,-0.539606,-0.058926,0.837286,0.9978450553608009
10597,-0.5361899999999999,-0.052826,0.839604,0.9976097329076135
10598,-0.5307,-0.056729999999999996,0.823866,0.9816394291469754
10599,-0.540216,-0.04331,0.829844,0.9911357864046683
10600,-0.540094,-0.052337999999999996,0.834236,0.9951836507780862
10601,-0.5361899999999999,-0.054412,0.830942,0.9904165735729586
10602,-0.535336,-0.05124,0.833992,0.9923471300709243
10603,-0.548878,-0.04087,0.831552,0.9972041638942348
10604,-0.555588,-0.047092,0.8313079999999999,1.0009838525530768
10605,-0.540338,-0.051972,0.827404,0.9895774968358971
10606,-0.535336,-0.053924,0.832162,0.9909520800301092
10607,-0.536434,-0.06466,0.8258179999999999,0.986872697504597
10608,-0.5386299999999999,-0.065514,0.832772,0.9939434415901137
10609,-0.536312,-0.061732,0.821792,0.9832514899210679
10610,-0.53314,-0.067832,0.81862,0.9792742946815258
10611,-0.539362,-0.062586,0.820694,0.9840564089908668
10612,-0.526186,-0.061975999999999996,0.829844,0.9845576648972878
10613,-0.5428999999999999,-0.067466,0.823744,0.9888610866506983
10614,-0.5477799999999999,-0.06527,0.818864,0.9873506731632891
10615,-0.547414,-0.067588,0.81618,0.9850786859637153
10616,-0.544242,-0.060268,0.8145939999999999,0.9815268571078429
10617,-0.538996,-0.06709999999999999,0.816546,0.9806969298065534
10618,-0.541436,-0.056364,0.814716,0.979842846199328
10619,-0.547048,-0.072102,0.816912,0.98580192150959
10620,-0.546316,-0.066612,0.82045,0.9879456123188158
10621,-0.543266,-0.065514,0.825574,0.9904556832226267
10622,-0.549976,-0.061854,0.808982,0.9801792663671274
10623,-0.534848,-0.05856,0.8054439999999999,0.9686236079303456
10624,-0.536678,-0.060024,0.806298,0.9704342435549149
10625,-0.540948,-0.066002,0.81008,0.9763250529961832
10626,-0.5477799999999999,-0.069052,0.816546,0.9856868048320419
10627,-0.543998,-0.06588,0.815326,0.9823596513904671
10628,-0.550708,-0.064294,0.816912,0.9872984530748542
10629,-0.555344,-0.06417199999999999,0.80825,0.9827477124979737
10630,-0.5551,-0.063562,0.811178,0.9849801447379535
10631,-0.5422899999999999,-0.06283,0.8054439999999999,0.9730190594926699
10632,-0.552172,-0.062586,0.7999539999999999,0.9740314815733626
10633,-0.550464,-0.073932,0.7993439999999999,0.9733588168070395
10634,-0.53192,-0.066856,0.797636,0.9610576463625894
10635,-0.546682,-0.07198,0.80032,0.971881902251503
10636,-0.5428999999999999,-0.07124799999999999,0.79605,0.9661843975163333
10637,-0.557662,-0.073932,0.8060539999999999,0.9829424692137378
10638,-0.549,-0.074298,0.8036139999999999,0.9760720535903075
10639,-0.543388,-0.080764,0.801662,0.971830903235743
10640,-0.535092,-0.082228,0.790316,0.9579583875638857
10641,-0.539972,-0.087352,0.785436,0.9571362717941474
10642,-0.550708,-0.087596,0.786778,0.9643505492112295
10643,-0.546804,-0.084546,0.791902,0.9660493870066892
10644,-0.546316,-0.087108,0.787022,0.9620044719251569
10645,-0.55205,-0.0854,0.785436,0.9638267855771597
10646,-0.545584,-0.084424,0.787388,0.9616491955884952
10647,-0.547414,-0.090036,0.783118,0.9597095240831988
10648,-0.542656,-0.084668,0.7905599999999999,0.9626158725888535
10649,-0.55571,-0.08588799999999999,0.795684,0.9743220106823001
10650,-0.540826,-0.076982,0.788364,0.959133352092398
10651,-0.55022,-0.083326,0.7856799999999999,0.9627971401473937
10652,-0.558516,-0.072224,0.785314,0.9663718264870929
10653,-0.55876,-0.073444,0.789584,0.970077137031896
10654,-0.548146,-0.065758,0.786168,0.9606499238036715
10655,-0.5644939999999999,-0.0732,0.792024,0.9753531322613364
10656,-0.564372,-0.061488,0.783362,0.9674464075968239
10657,-0.56547,-0.059902,0.7783599999999999,0.9639444279127298
10658,-0.569008,-0.058804,0.785924,0.9720620084418483
10659,-0.568642,-0.061366,0.789096,0.974572730654824
10660,-0.562786,-0.07076,0.782386,0.9663658274132008
10661,-0.55998,-0.059536,0.7826299999999999,0.9641741816684368
10662,-0.558028,-0.066246,0.792634,0.9716236098695832
10663,-0.554124,-0.06954,0.789828,0.9673249136458753
10664,-0.55754,-0.07356599999999999,0.788364,0.9683907292265865
10665,-0.550098,-0.080398,0.789584,0.96566792483959
10666,-0.548146,-0.0732,0.791414,0.9654835041118
10667,-0.551928,-0.072346,0.79239,0.9683699566797805
10668,-0.557662,-0.070882,0.7881199999999999,0.9680621356958446
10669,-0.558882,-0.07710399999999999,0.790072,0.9708284513362802
10670,-0.557052,-0.081008,0.790072,0.9700943211626383
10671,-0.557052,-0.079178,0.786656,0.9671627312526058
10672,-0.5602239999999999,-0.078446,0.783728,0.9665579563978561
10673,-0.56486,-0.066246,0.788364,0.9720972937993398
10674,-0.56364,-0.072468,0.791414,0.9743088730069125
10675,-0.557906,-0.071614,0.792634,0.9719343227749496
10676,-0.559614,-0.06831999999999999,0.795928,0.9753649740379238
10677,-0.558516,-0.069052,0.796904,0.9755840743759606
10678,-0.570106,-0.06649,0.801418,0.9857548285755439
10679,-0.560712,-0.06527,0.798246,0.977678268327572
10680,-0.55266,-0.063806,0.791902,0.9677877137265176
10681,-0.550098,-0.077714,0.791048,0.9666458574390105
10682,-0.538996,-0.073444,0.794342,0.9627512254554652
10683,-0.5477799999999999,-0.080276,0.8030039999999999,0.9753576721346892
10684,-0.559492,-0.079178,0.803126,0.9819938012146512
10685,-0.565958,-0.078568,0.808372,0.9899225620077562
10686,-0.553392,-0.071614,0.804346,0.9789503349894723
10687,-0.55327,-0.070272,0.798002,0.9735774437033758
10688,-0.555466,-0.06161,0.80154,0.9771410547387721
10689,-0.547414,-0.064904,0.8060539999999999,0.9765232549857683
10690,-0.558516,-0.059536,0.809226,0.9850539968082969
10691,-0.560956,-0.069052,0.809226,0.987059538080657
10692,-0.557296,-0.06588,0.815326,0.9897855789472789
10693,-0.557906,-0.07124799999999999,0.8109339999999999,0.9868887144435282
10694,-0.555588,-0.067588,0.80337,0.979106490831309
10695,-0.554124,-0.06649,0.804956,0.9795042059184841
10696,-0.567788,-0.068808,0.8115439999999999,0.9928350405500401
10697,-0.556808,-0.060024,0.811666,0.9861235850520967
10698,-0.55571,-0.064416,0.8174,0.9905078420466948
10699,-0.563518,-0.068442,0.8158139999999999,0.993875910908399
10700,-0.558272,-0.060634,0.818742,0.9928154765634951
10701,-0.5638839999999999,-0.068564,0.809958,0.9892917412553285
10702,-0.568032,-0.067588,0.8078839999999999,0.9899015346103873
10703,-0.562908,-0.06527,0.814472,0.9922148094782701
10704,-0.556808,-0.06344,0.818376,0.9918664526235373
10705,-0.55693,-0.064416,0.8158139999999999,0.9898853108072672
10706,-0.541436,-0.057583999999999996,0.81496,0.9801166567057209
10707,-0.589382,-0.064904,0.8227679999999999,1.0141651014327007
10708,-0.563762,-0.062464,0.818498,0.9958254465236364
10709,-0.562908,-0.062708,0.814716,0.9922499031917312
10710,-0.550952,-0.070394,0.812886,0.9845237785528596
10711,-0.556686,-0.07137,0.8164239999999999,0.9907275747005329
10712,-0.541192,-0.064416,0.818254,0.9831468915863998
10713,-0.544486,-0.06344,0.813496,0.9809512627098249
10714,-0.549,-0.057462,0.818376,0.9871383686292414
10715,-0.548878,-0.062952,0.8139839999999999,0.9837682478327912
10716,-0.555222,-0.068808,0.813618,0.9874108871548865
10717,-0.5447299999999999,-0.066368,0.814472,0.9820896716227088
10718,-0.540826,-0.072346,0.82167,0.9863408614125241
10719,-0.542778,-0.069296,0.815082,0.9817171484821887
10720,-0.538752,-0.064294,0.8233779999999999,0.9860723943118984
10721,-0.540948,-0.068564,0.822036,0.9864425711089317
10722,-0.541436,-0.067588,0.819108,0.9842047528355062
10723,-0.534604,-0.066978,0.821792,0.9826645310399678
10724,-0.531066,-0.06649,0.8235,0.9821426914944692
10725,-0.528504,-0.06588,0.821792,0.9792848123401077
10726,-0.53497,-0.07564,0.821182,0.9829822926299333
10727,-0.528504,-0.07124799999999999,0.81801,0.9764902025212542
10728,-0.538142,-0.061,0.818254,0.9812529850553322
10729,-0.5367999999999999,-0.066246,0.820328,0.9825888255521736
10730,-0.534726,-0.06405,0.818864,0.9800880307768277
10731,-0.534116,-0.073932,0.810446,0.9734313334776111
10732,-0.532896,-0.07991,0.814472,0.976590187181911
10733,-0.539728,-0.080154,0.8109339999999999,0.9774174799214508
10734,-0.526064,-0.073078,0.815326,0.9730571475797298
10735,-0.526796,-0.07649399999999999,0.815326,0.9737154840753022
10736,-0.528016,-0.074298,0.815326,0.9742061256920941
10737,-0.533018,-0.072712,0.819108,0.9799658866164679
10738,-0.536678,-0.082228,0.812886,0.9775317737362812
10739,-0.536312,-0.084058,0.81313,0.9776894729964111
10740,-0.530334,-0.084302,0.8066639999999999,0.9690551004230873
10741,-0.515938,-0.077958,0.808738,0.9624586340471989
10742,-0.526186,-0.071004,0.8127639999999999,0.9708236679788971
10743,-0.532896,-0.073932,0.8235,0.9836647484992029
10744,-0.538874,-0.062952,0.816546,0.9803547889901899
10745,-0.533628,-0.073078,0.811178,0.9737088805962487
10746,-0.52338,-0.079666,0.817034,0.9735593731827555
10747,-0.526796,-0.075152,0.818498,0.976268828102178
10748,-0.53009,-0.071858,0.81435,0.9743330553583821
10749,-0.525454,-0.069052,0.815326,0.9724333247559959
10750,-0.5307,-0.067954,0.8174,0.9769355127724655
10751,-0.528504,-0.06466,0.814472,0.9730683595719264
10752,-0.532286,-0.064538,0.816546,0.9768525525154756
10753,-0.531676,-0.069662,0.818132,0.978198411695705
10754,-0.529236,-0.077836,0.813252,0.9734105003008751
10755,-0.530822,-0.074786,0.804102,0.9664082821892619
10756,-0.532286,-0.068076,0.80886,0.9706787456063927
10757,-0.528992,-0.069784,0.81618,0.9751164725918643
10758,-0.53131,-0.07002799999999999,0.812886,0.9736415592403602
10759,-0.523624,-0.072468,0.814472,0.9709780343468125
10760,-0.512034,-0.076006,0.811788,0.9627852751969153
10761,-0.529724,-0.06649,0.8139839999999999,0.9734466541788511
10762,-0.517524,-0.067222,0.809592,0.9632180928138756
10763,-0.527894,-0.071858,0.80398,0.9644788685087922
10764,-0.531676,-0.065636,0.801418,0.9639804272888532
10765,-0.532164,-0.067344,0.808738,0.970459112933667
10766,-0.531798,-0.067588,0.806176,0.9681409987827186
10767,-0.527284,-0.071126,0.807518,0.9670432486998706
10768,-0.534116,-0.063196,0.80459,0.9678009629939412
10769,-0.539484,-0.067222,0.80215,0.9690234290459648
10770,-0.541802,-0.06831999999999999,0.808616,0.9757442621199471
10771,-0.541314,-0.07124799999999999,0.799222,0.9679116330450833
10772,-0.542656,-0.070516,0.792146,0.9627789600463857
10773,-0.5435099999999999,-0.071736,0.794708,0.9654584294831133
10774,-0.518622,-0.07076,0.79605,0.9527178800589395
10775,-0.530578,-0.06588,0.8036139999999999,0.9652194825427012
10776,-0.533384,-0.067954,0.802882,0.966300027680844
10777,-0.526796,-0.066246,0.79361,0.9548399814796195
10778,-0.538142,-0.066856,0.799222,0.9658272838266685
10779,-0.536556,-0.06954,0.801418,0.9669534443084631
10780,-0.548878,-0.074664,0.798612,0.9719171252344512
10781,-0.536678,-0.074786,0.796782,0.9635755170218887
10782,-0.530212,-0.07417599999999999,0.798368,0.9612587098923994
10783,-0.538264,-0.074054,0.79971,0.9668237754172164
10784,-0.5380199999999999,-0.07002799999999999,0.802272,0.9685090619958081
10785,-0.541314,-0.06709999999999999,0.793,0.9624823409268349
10786,-0.5152059999999999,-0.069052,0.794952,0.9498179212059541
10787,-0.52765,-0.066978,0.795562,0.9569845718860884
10788,-0.537044,-0.06527,0.795806,0.9622804271479286
10789,-0.524478,-0.068808,0.792268,0.9526281001377189
10790,-0.538996,-0.069174,0.795806,0.9636435647727847
10791,-0.529358,-0.06770999999999999,0.797392,0.9594991078307473
10792,-0.533018,-0.063928,0.79971,0.963187967952258
10793,-0.5404599999999999,-0.064904,0.799832,0.9674919994707966
10794,-0.538752,-0.067954,0.80215,0.9686671699402226
10795,-0.536678,-0.06831999999999999,0.79849,0.9645087755868269
10796,-0.52521,-0.066368,0.79544,0.95549727844929
10797,-0.534604,-0.074542,0.792634,0.9589716390676004
10798,-0.536556,-0.06709999999999999,0.8042239999999999,0.9691083496245402
10799,-0.532896,-0.06588,0.786046,0.951938356897126
10800,-0.52948,-0.055876,0.797026,0.9584996830735
10801,-0.538874,-0.069052,0.7993439999999999,0.966490660542563
10802,-0.542412,-0.066856,0.794464,0.9642891422058012
10803,-0.5428999999999999,-0.075396,0.794464,0.9651932522101467
10804,-0.533994,-0.06466,0.793122,0.9583178045512877
10805,-0.540216,-0.071492,0.795318,0.9640929176402034
10806,-0.53314,-0.072102,0.79727,0.9618089264006651
10807,-0.540704,-0.06831999999999999,0.806298,0.9732136984342133
10808,-0.530212,-0.06954,0.8042239999999999,0.9657830080923976
10809,-0.544608,-0.072224,0.800442,0.9708355036791763
10810,-0.542778,-0.069784,0.798978,0.9684232589234936
10811,-0.544242,-0.066002,0.796538,0.9669686675440937
10812,-0.5471699999999999,-0.060878,0.795074,0.9670800407722205
10813,-0.537898,-0.066978,0.8017839999999999,0.9678212094927451
10814,-0.536068,-0.061854,0.80459,0.9687930047435314
10815,-0.535458,-0.064416,0.801662,0.9661918303649643
10816,-0.537044,-0.06344,0.80764,0.9719687552262162
10817,-0.5422899999999999,-0.066002,0.798124,0.9671797286337219
10818,-0.530578,-0.07442,0.800198,0.9629995792771666
10819,-0.531188,-0.069418,0.804468,0.9665134831403026
10820,-0.53314,-0.067222,0.799588,0.9633784441370898
10821,-0.531798,-0.071492,0.8036139999999999,0.9662896459468041
10822,-0.532164,-0.068564,0.79605,0.9599974726487565
10823,-0.52826,-0.066856,0.80032,0.9612702298188579
10824,-0.535092,-0.062464,0.796294,0.9614100759800679
10825,-0.533018,-0.063806,0.80032,0.9636864097620138
10826,-0.532164,-0.068686,0.801418,0.9644620781637813
10827,-0.53436,-0.060146,0.798856,0.9629792623166918
10828,-0.5170359999999999,-0.061121999999999996,0.80337,0.9573220362448573
10829,-0.527406,-0.06954,0.810446,0.9694408797611126
10830,-0.540216,-0.072468,0.8054439999999999,0.9725353334537516
10831,-0.53253,-0.070394,0.807152,0.9695554998245329
10832,-0.519598,-0.067466,0.80642,0.9616896376482383
10833,-0.523258,-0.076128,0.803492,0.9618699501554251
10834,-0.527894,-0.066856,0.8017839999999999,0.9622886171144288
10835,-0.528626,-0.062586,0.796294,0.9578343226821641
10836,-0.528016,-0.06417199999999999,0.800686,0.9612580363440402
10837,-0.53192,-0.067222,0.801052,0.9639201161859835
10838,-0.534604,-0.055876,0.798856,0.9628574520291152
10839,-0.539606,-0.051972,0.79971,0.9661323967862789
10840,-0.543144,-0.060756,0.7999539999999999,0.9688256284739788
10841,-0.532774,-0.066612,0.8052,0.9677976718405558
10842,-0.52399,-0.060756,0.79849,0.9569969131277279
10843,-0.535214,-0.050142,0.807152,0.9697745083595464
10844,-0.52826,-0.04453,0.8072739999999999,0.9657809583834214
10845,-0.524722,-0.056242,0.80337,0.9611970124527022
10846,-0.519964,-0.061121999999999996,0.805932,0.9610540301169336
10847,-0.516914,-0.065148,0.812886,0.9655195463044753
10848,-0.52643,-0.06161,0.80703,0.9655163167445696
10849,-0.530334,-0.06039,0.80886,0.9691004092744983
10850,-0.52521,-0.072224,0.804102,0.9631416700984335
10851,-0.531066,-0.069174,0.809592,0.9706983800831235
10852,-0.510814,-0.059292,0.805322,0.9555051059748451
10853,-0.52826,-0.055876,0.80032,0.9605690279079374
10854,-0.534726,-0.062952,0.811056,0.9735022776121276
10855,-0.540094,-0.048799999999999996,0.807152,0.9724080007589406
10856,-0.543022,-0.0549,0.81069,0.9772948268480706
10857,-0.539484,-0.06770999999999999,0.810202,0.9757330122323421
10858,-0.532774,-0.05734,0.813618,0.9742229008804915
10859,-0.543998,-0.055022,0.81069,0.9778443232887329
10860,-0.5453399999999999,-0.062464,0.808982,0.9776243364503565
10861,-0.550952,-0.05734,0.818498,0.9883192591000136
10862,-0.559614,-0.052094,0.818864,0.9931867217839755
10863,-0.543144,-0.059657999999999996,0.812886,0.9794631849620484
10864,-0.557296,-0.05795,0.807152,0.982563679982117
10865,-0.553636,-0.054778,0.8152039999999999,0.9869503591346426
10866,-0.542534,-0.051362,0.81557,0.9808851212552875
10867,-0.556442,-0.051972,0.819352,0.9917996209174512
10868,-0.5657139999999999,-0.05917,0.814838,0.9937275204702745
10869,-0.5638839999999999,-0.07381,0.8174,0.9957689699704445
10870,-0.564006,-0.06344,0.819108,0.9965266264882238
10871,-0.55876,-0.050873999999999996,0.81191,0.9869137498160617
10872,-0.556442,-0.058072,0.82228,0.9945574166170599
10873,-0.551684,-0.057583999999999996,0.818864,0.9890446923208274
10874,-0.565958,-0.060756,0.814228,0.9934621207091893
10875,-0.566202,-0.052582,0.8139839999999999,0.992934803390434
10876,-0.575108,-0.059414,0.825086,1.0074949838366443
10877,-0.5705939999999999,-0.049409999999999996,0.818376,0.9988784402078162
10878,-0.568642,-0.049654,0.82472,1.0029867009487214
10879,-0.570838,-0.039894,0.827526,1.0061047828909273
10880,-0.587552,-0.039894,0.82899,1.0168742813347182
10881,-0.59231,-0.036234,0.8319179999999999,1.0218765079891012
10882,-0.598288,-0.022082,0.840702,1.0320930183234456
10883,-0.59719,-0.018178,0.832772,1.024927089976648
10884,-0.5891379999999999,-0.012931999999999999,0.840336,1.026360274252662
10885,-0.588772,-0.01525,0.835212,1.0219902716895106
10886,-0.598288,-0.021471999999999998,0.840214,1.0316826757894115
10887,-0.589992,-0.02745,0.8418,1.0283342367946329
10888,-0.586942,-0.02684,0.84546,1.0295746250583295
10889,-0.580598,-0.035258,0.844362,1.0253215842905092
10890,-0.576084,-0.044164,0.851316,1.02886450313343
10891,-0.579256,-0.064904,0.851804,1.032143447960602
10892,-0.578402,-0.07417599999999999,0.845582,1.027161073690003
10893,-0.576938,-0.082716,0.845948,1.0272912981253175
10894,-0.563396,-0.07747,0.837164,1.0120574176458568
10895,-0.570838,-0.081374,0.8468019999999999,1.024476147757477
10896,-0.569618,-0.089914,0.837042,1.016458805404331
10897,-0.563152,-0.095648,0.843386,1.0186209599276856
10898,-0.577304,-0.08845,0.83753,1.0210581823853135
10899,-0.586332,-0.08234999999999999,0.834602,1.0232923507619902
10900,-0.570838,-0.084546,0.830576,1.011365680718898
10901,-0.587064,-0.066246,0.846558,1.0323241351319845
10902,-0.57828,-0.062342,0.846436,1.0270093404930647
10903,-0.5854779999999999,-0.050996,0.845948,1.0300549010630453
10904,-0.598288,-0.052094,0.85156,1.042025311295268
10905,-0.589504,-0.061,0.848144,1.0346903936695266
10906,-0.579622,-0.056486,0.8516819999999999,1.0317531488704068
10907,-0.593896,-0.046848,0.844606,1.033569779529181
10908,-0.595482,-0.045871999999999996,0.853268,1.0415226029866083
10909,-0.585966,-0.047702,0.853878,1.0366963262421642
10910,-0.59536,-0.045384,0.856318,1.0439318723844004
10911,-0.600362,-0.046848,0.8479,1.0399825364629927
10912,-0.5903579999999999,-0.053191999999999996,0.85583,1.041055688197322
10913,-0.601826,-0.045994,0.8602219999999999,1.0508529257683967
10914,-0.592066,-0.052337999999999996,0.860588,1.045893455541242
10915,-0.582306,-0.041236,0.862174,1.0412130865524116
10916,-0.587796,-0.047092,0.864004,1.046051961470366
10917,-0.599264,-0.043066,0.860588,1.0495635892102966
10918,-0.598288,-0.051606,0.858148,1.0473918560328794
10919,-0.591212,-0.042334,0.868518,1.0514976523150206
10920,-0.600972,-0.048556,0.8738859999999999,1.0616975892013694
10921,-0.608414,-0.052216,0.86925,1.062303943583003
10922,-0.601826,-0.042822,0.859734,1.0503193841475078
10923,-0.5921879999999999,-0.047092,0.86498,1.0493305886173336
10924,-0.586332,-0.055265999999999996,0.865834,1.0471428080906633
10925,-0.603046,-0.049044,0.856196,1.0483994384145767
10926,-0.606828,-0.046116,0.8626619999999999,1.0557237485649358
10927,-0.593042,-0.058072,0.86071,1.0468490220886677
10928,-0.6168319999999999,-0.055265999999999996,0.8553419999999999,1.0560047272356312
10929,-0.616344,-0.058804,0.8516819999999999,1.0529482731245634
10930,-0.602924,-0.061854,0.851316,1.045027367559338
10931,-0.595604,-0.059414,0.851926,1.0411782064987722
10932,-0.605242,-0.051606,0.847656,1.0428335208152832
10933,-0.605242,-0.065026,0.843752,1.0404151559565056
10934,-0.594262,-0.053558,0.846558,1.035700840673599
10935,-0.604998,-0.05917,0.844362,1.0404185965023887
10936,-0.605364,-0.04758,0.846924,1.042117887127939
10937,-0.607926,-0.043066,0.84546,1.0422242145680554
10938,-0.584624,-0.053436,0.847656,1.031097144699761
10939,-0.607316,-0.04636,0.842898,1.0399322150313453
10940,-0.609878,-0.05185,0.835944,1.0360704457323353
10941,-0.593652,-0.055876,0.838384,1.0288015143534732
10942,-0.597678,-0.055876,0.83204,1.025978401653758
10943,-0.595726,-0.052704,0.843508,1.0340081840856
10944,-0.58926,-0.047824,0.850218,1.035560297664989
10945,-0.59292,-0.052337999999999996,0.842044,1.0311796597004812
10946,-0.587064,-0.053436,0.850828,1.0350883207610837
10947,-0.59048,-0.044896,0.842044,1.0294272092537675
10948,-0.587064,-0.049288,0.835212,1.022082448721237
10949,-0.589016,-0.055022,0.84302,1.0298786283538464
10950,-0.591456,-0.047092,0.8498519999999999,1.0364778233536884
10951,-0.591944,-0.046726,0.84302,1.031146807497361
10952,-0.5897479999999999,-0.049166,0.842532,1.0296019473971483
